logM, logSFR
10.27807, 0.5812644
10.81425, 1.405363
10.3862, 0.4060977
10.27711, 0.6654398
10.22574, 0.8187501
10.55014, -0.8146512
10.02432, 0.744951
10.11533, 0.5109054
10.30376, 0.7766796
10.4359, 0.4898828
10.54264, 0.9088047
10.76155, 1.399026
10.93982, -0.2464114
10.17758, 0.6920542
10.55122, 0.5008253
10.26758, 0.4803864
10.29308, 0.8924353
10.46942, 0.4968334
10.82084, 0.7183073
10.0405, 0.4555558
10.90293, 0.1809252
10.58346, 0.5304099
10.56724, 0.3511289
11.01537, 0.9497445
10.22457, 0.5237501
10.11724, -0.2002536
10.35221, 0.3178126
10.39725, -0.2560134
10.08798, 0.6475695
10.60406, 0.8271959
10.66352, 0.2879316
10.01744, 0.2595725
10.27636, 0.5825264
10.32364, 1.002227
10.89589, 1.383
10.13473, -0.64064
10.25861, -0.3684379
10.37378, 0.3511204
10.9143, 0.9773065
10.2213, -1.114368
10.33504, 0.8733728
10.89542, 0.3952055
10.72017, 0.6681288
10.57634, 0.9989886
10.03084, 0.147086
10.2993, 0.3652431
10.58904, -0.005731762
10.22317, 0.1520957
10.75098, 1.019429
10.31942, 0.6354035
10.50003, 0.5300879
10.67138, 0.3469499
10.07558, 0.6335123
10.22594, 0.9304452
10.7066, 0.2781993
10.8738, 0.9265595
10.24692, 0.3344241
10.00047, 0.5600448
10.62925, 1.207299
10.04864, 0.4641805
11.08281, 0.7709508
10.75529, 1.230374
10.87509, -0.2288793
10.79318, -0.1871334
10.38592, 0.4066617
10.24528, 0.5546997
10.5672, 1.073207
10.06864, 0.6276163
10.07125, 0.350113
10.90668, 0.2588331
10.51044, 0.8103284
10.31899, 1.085014
10.03415, 0.7530731
10.35433, 0.8049496
10.79977, -0.5372137
10.34991, 0.5526294
10.74581, 0.7930698
10.98362, 1.242142
11.46638, 1.480311
10.08365, 0.6623429
10.65856, 0.828248
10.71211, 1.106955
10.79981, 0.4679195
10.66931, -0.668081
10.68992, 1.597405
10.51615, 0.2331594
10.61414, -0.4752188
10.59562, 0.3221062
10.76733, -0.3307441
10.32133, 0.9217708
10.17277, 0.4919872
10.05043, 0.3583493
10.65382, -0.5420404
10.39907, -1.242362
10.18537, 0.6858662
10.03108, 0.3984128
10.46224, 0.7726325
10.92584, -0.4614609
10.28328, -0.4755369
10.13077, 0.4855556
10.20946, 0.1426381
10.10698, 0.4307177
10.23209, 0.6478644
10.91993, 0.2731507
10.1366, 0.8535196
10.47901, 0.8888707
10.09607, 0.2009792
10.43642, -0.0170228
10.4234, 0.8409091
10.62814, -0.1257303
10.65397, 1.214347
10.31024, -0.006346827
10.60916, 0.3439744
10.05549, -0.278968
10.74422, 1.363097
10.36308, 0.2073092
10.55487, 0.7039144
10.03146, -0.002919691
11.2239, 0.4552618
10.06166, 0.8042991
10.17302, -0.9867836
10.32635, 0.5551164
10.30278, 0.3792087
10.77251, 0.1202051
10.71507, 0.6185523
10.67192, 0.4836265
10.17516, 0.4715647
10.38762, -0.756309
10.1428, -1.382528
10.13052, 0.761368
10.15065, -0.06345172
10.5186, 0.9134809
10.78446, 0.9383879
10.34319, 0.7627372
10.3795, 0.7203298
10.08619, 0.399748
10.10154, 0.6968501
10.77932, 0.6655412
10.06656, 0.2286281
10.64724, 1.253382
10.93689, 1.404428
10.07922, 0.6420379
10.04786, 0.3845595
10.23123, 0.9110487
10.461, 0.5290124
10.03137, 0.9755296
10.09748, 0.0774664
10.75182, -0.02888898
10.7601, 0.4437234
10.0369, 0.6667179
10.05305, 0.1504386
10.3602, 0.5014433
10.29613, 0.8535752
10.23766, 0.5285509
10.60436, 0.7794936
10.68524, 0.3213088
10.63958, 1.46514
10.53579, 0.5547026
10.04871, 0.6828097
10.43715, 1.0
10.50392, 0.6204388
10.04494, 0.4481598
11.08076, -0.006226192
10.85369, 1.466609
10.23358, 0.6924318
10.3529, 0.7897842
10.22685, 0.3699029
10.2573, 0.8860345
10.5772, 0.8391003
11.05902, 0.127739
10.90925, 0.5147565
10.12056, 0.2053938
10.39435, 0.3824425
10.00735, 0.1969317
10.85882, -0.3827416
10.25905, 0.7308335
10.31968, 0.8732705
10.66258, 0.6987371
10.13412, 0.6732903
10.37307, 0.6010351
10.23702, 0.833375
10.73104, 1.409408
10.70886, 0.7725814
10.43353, 0.9574585
10.19563, 0.6104738
10.07063, 0.2711066
10.60314, 1.329752
10.719, 0.7677583
10.31298, 0.1443783
10.15959, 0.5780277
10.06082, 1.641186
10.47839, -0.04363192
10.55845, 0.1984809
10.75283, 0.1131743
10.08198, 0.4826646
10.07012, 0.518221
10.14267, 0.4057308
10.72374, 0.8814017
10.13552, 0.3574122
11.60826, 0.779607
10.11604, 0.514447
11.06658, -0.9373156
10.96308, 1.203676
11.07642, 1.37581
10.13484, 0.589956
10.28313, 0.7172237
11.23505, 0.6263754
10.6721, -0.3888068
10.51309, -0.1501202
10.64256, 0.3360584
10.72277, -0.4763883
10.49265, 0.7349304
10.89356, 1.18776
10.08763, 0.6521187
10.11798, 0.5261222
10.22561, -0.06564493
10.20988, 0.6339383
10.91356, -0.7843577
10.35677, 0.7714148
10.05445, 0.4398221
10.09498, 0.4587976
10.2228, 0.5303193
10.04365, 0.471378
10.4483, 0.4773516
10.36072, 0.7670493
10.19602, 1.019442
10.0886, 0.5568695
10.88361, -0.2263845
10.10315, 0.8464485
10.1407, 0.3090019
10.03858, 0.4973923
10.76465, -0.1818351
10.03586, 0.5238615
10.21817, -0.05442832
10.10401, 0.6057954
10.40624, 1.040765
10.06556, 0.3600188
10.3294, 0.3389952
10.5889, -1.041513
10.709, 0.6713989
10.0581, 0.6182864
10.42996, -0.1006726
10.61021, -0.1791071
10.72462, 1.26704
10.10545, 0.4581984
10.44606, -0.6549304
10.66726, -0.8180782
10.09404, 0.1383914
10.19235, 0.3571428
10.22426, 1.149644
10.52693, 1.015874
10.16401, 0.5862412
10.51737, 0.6087923
10.01349, 0.2307433
10.33711, 0.8114755
10.89838, 0.7555556
11.11274, 0.08272901
10.28006, 0.5868601
10.60511, 1.020294
10.17853, 0.6428426
10.35255, 0.6356867
10.00641, 0.04768411
10.63642, -0.720479
10.34279, 0.7112784
10.43286, 0.8125476
10.47966, 0.3092882
10.55925, 0.07289303
10.04087, 0.5385504
10.32391, 0.6884362
10.13683, 0.5902597
10.23375, 0.4727636
10.4015, 0.2572028
10.12325, 0.3946147
10.74927, 0.5872684
10.47569, 0.6920354
10.91016, 0.6035582
10.20479, 0.8826316
10.12972, 1.032568
10.75319, 1.075435
10.59719, 0.5044625
10.76043, -0.9482034
10.77135, 1.015777
10.20251, 0.8274347
10.40593, -1.478246
10.6233, 0.7200361
10.15004, 0.6002659
10.8504, -0.1533566
10.49872, 0.8960381
10.34548, 1.011475
10.11325, 0.5082481
10.01227, 0.4818449
10.61644, 0.8449419
10.13736, 0.6972225
10.31825, 0.5078948
10.56117, 1.332162
10.21586, 0.563614
10.2674, 0.5677552
10.11629, 0.3588811
10.72962, 1.161172
11.07678, 0.02574438
10.14233, 0.6404162
11.05775, 0.9404193
10.99282, 0.1529374
11.02113, 1.143389
10.73837, 1.207912
10.36516, 0.8541204
10.68927, 0.4807214
10.43412, 0.8412137
10.62531, -0.4122245
10.3802, 0.6047294
10.17346, 0.6973121
10.1218, 0.5752904
10.49335, 1.030626
10.15696, 0.905539
10.20108, -0.3327968
10.78166, 1.165804
10.04398, 0.4342405
10.2268, 0.6832632
11.18677, 0.4712839
10.39022, 0.687816
10.33599, 0.7034223
10.2491, 0.6494716
10.07212, 0.1464913
10.48991, 1.192547
10.20002, 0.07073535
10.49096, -0.3120536
10.03363, 0.51662
10.3282, 1.379144
10.50978, -0.9756793
10.51863, 0.1063067
10.57033, -0.5888879
10.09197, 0.8284712
10.68347, 1.153591
10.00419, 0.6231728
10.41114, 0.6795645
10.14859, 0.5750839
10.38072, -0.9259197
10.12663, 0.4783836
10.17419, 1.055718
10.36535, 0.6880481
11.00877, 0.1042336
10.22928, 0.9673392
10.72608, 1.183553
10.8484, 0.4713599
10.67491, 0.8780183
10.33144, 0.9121835
10.14965, 0.8863388
10.29182, 0.7709385
10.56264, 0.3302199
10.55515, 1.375845
10.1387, 0.4552077
10.36439, 0.1719939
10.3232, 0.6963252
10.24179, 0.5896748
10.08295, 0.5903857
10.32003, 0.6549097
10.46199, 0.9557788
10.45308, 0.7535157
10.39528, 0.8420535
10.53335, 0.3781674
10.35161, 0.6695734
10.78919, 1.086087
10.54038, -1.027504
10.30213, 0.5911417
10.29084, 0.08603609
10.26206, 0.03522281
10.15203, 0.3051173
10.17262, 0.6776726
10.28854, 0.3013565
10.06335, 0.6339119
10.82882, -0.1594859
10.12481, 0.504567
10.2212, 0.2011461
10.69143, 1.118947
10.84513, 0.4426534
10.44107, 0.6243925
10.93614, -0.7708029
10.43521, -0.6563008
10.37696, -0.9118396
10.17401, 0.320482
10.20114, 0.7220438
10.70559, -0.8549119
10.52686, 0.9499203
10.46755, 0.6819261
10.38386, 0.4350256
10.09229, 0.4723579
10.81214, -0.1470347
10.32547, 0.8575313
10.63776, -0.6200962
10.50516, 0.9381909
10.82492, -0.1419736
10.02048, 0.6177419
10.49323, 0.7799826
10.12295, 0.743321
11.24699, -0.6719312
10.84582, 0.1136899
10.77094, 1.208308
10.00713, 0.9515876
10.61818, 1.098263
10.69333, 1.20248
10.07462, 0.4268231
10.56466, -0.7607729
10.86511, 1.695741
10.45632, 1.172038
10.81211, 0.5831569
11.14004, 1.716061
10.55957, -0.1290473
10.27869, 0.800779
10.42307, 0.5074106
10.45686, 1.27766
10.2671, 0.4866805
11.4309, 0.9606176
10.39883, 0.2124005
10.07774, 1.148957
10.62391, 0.2758258
10.64087, 0.8971546
10.31087, 0.6692961
10.30102, 0.9612422
10.06919, 0.3883058
10.23692, 1.111566
10.13904, -0.8341643
10.64606, 0.7832319
10.21853, 0.8518801
10.64939, -0.310151
10.48454, -0.2846982
10.63462, 0.2999606
10.18322, -0.04149443
10.21752, 0.6325877
10.28361, 0.4133468
10.27403, 0.8154495
10.28315, 1.143994
10.29434, 0.6275758
10.28807, -0.6767514
10.88388, -0.2944755
10.58041, 0.8687851
10.39594, 0.8096249
10.43328, 0.7916195
10.0968, 0.2277141
10.24435, 0.6429719
10.03721, 0.7238033
10.38584, 1.153356
10.62988, 0.7006111
10.48873, 0.6754354
10.45827, 0.8627758
11.03904, 0.9172522
10.24474, 0.6875002
10.60049, 1.193797
10.07259, 0.5811082
10.1081, 0.693073
10.64598, 0.8311774
10.36049, 1.133476
10.01476, 0.7900001
10.1942, 0.4175716
10.20146, 0.6424803
10.54017, -1.159145
10.3097, 0.7139055
10.53539, 0.6048338
10.40857, 1.017434
10.61059, 0.788156
10.13891, 0.2112011
10.2781, 0.5945031
10.0672, 0.655723
10.11408, 0.5566292
10.84858, 1.101565
10.27999, 0.7182929
11.33114, 1.117954
10.86941, 0.3781222
10.13554, 0.2272398
10.86145, 0.4605772
10.52877, 0.4835559
10.61805, 0.5884106
10.15098, 0.4502098
10.0715, 1.099442
10.52039, 0.582199
10.09533, 0.6510583
10.36206, 0.6072033
10.01746, 0.4728181
10.32523, 0.9032059
10.15369, 0.6132926
10.65357, 0.9979912
10.16901, 0.6528491
10.18742, 0.6100961
10.82255, 0.9387606
10.69153, 1.366506
10.72003, 1.35172
10.47905, 0.7999344
10.11065, 0.426386
10.75619, -0.2594965
10.53379, 0.6164359
11.00225, 0.4508889
10.33412, 1.102214
10.86981, 0.6664889
10.01635, 0.1239631
10.39825, -1.219046
10.93853, -0.5489683
10.44098, 1.196325
10.50717, -0.8948087
10.1593, 0.4561589
10.42462, 0.6743732
10.57979, 0.591791
10.10578, 0.5705796
10.07584, 0.5983754
10.17272, 0.8288245
10.11828, 0.8599644
10.61613, 1.394128
10.28645, 0.5362473
10.18683, 0.425054
10.65577, 0.5388551
10.16179, 0.5785959
10.28804, 0.2020664
10.31605, 0.4150512
11.4087, 1.685198
10.45221, 0.05085943
10.5366, 0.4117956
10.55141, -0.09332106
10.40534, 0.7550157
10.49938, 0.2557512
10.69053, 1.117962
11.03542, 0.9857708
10.73, 1.29538
10.95429, 0.9808749
10.24859, 0.1404518
10.60325, 1.070392
10.26052, 0.7773702
10.0053, 0.5253349
10.2934, 0.9478906
10.01407, 1.006667
10.57451, 1.08837
10.54203, 0.9624062
10.70271, 0.8428278
10.79533, 0.6073916
10.15374, -0.4705593
10.27695, 0.7243178
10.58782, 0.0164411
10.2062, 0.5420493
10.21056, 0.05895331
10.06104, 1.152313
10.49982, 0.8620827
10.49701, -0.206831
10.57476, 0.5643837
10.85163, 1.251935
10.16903, 0.5206972
10.01013, 0.7687777
10.6751, 1.09536
11.0851, 0.6008051
10.95965, 1.636893
10.44564, 0.8007179
10.36832, 0.1809379
10.07795, 0.1153786
10.43621, 0.3649275
10.50292, 0.9729676
10.57308, 0.1982928
10.40227, 0.3392197
10.10122, 0.5501022
10.48387, 0.8368852
10.54813, 1.060598
10.41469, 0.7287914
10.23129, 0.6287072
10.70592, 1.213317
10.12253, 0.4525928
10.07862, 0.6109756
10.28305, 0.797294
10.57617, -0.1134401
10.0485, 0.4186365
10.00077, 0.7127476
10.51803, 0.6184962
10.26385, 0.6788052
10.28612, 0.900888
10.50908, 0.9281341
10.62753, 1.370116
10.50158, 0.9140251
10.37016, 0.9158725
10.11094, 0.01354172
10.20941, 0.4643905
10.57447, -0.5683354
10.02443, 0.6302817
10.65703, 0.8345924
10.31869, 0.7293016
10.49543, 0.8353427
10.87673, -0.7965311
10.27009, 1.153558
10.25039, 0.9077842
10.27038, 0.5821862
10.12279, 0.9863865
10.27437, 0.6236888
10.33945, 0.3864521
10.32289, 0.9865883
10.30308, 0.5779951
10.27999, -0.6499237
10.15872, 0.6138889
10.89374, 0.7742031
11.52109, 0.4430507
10.6382, -0.8683546
10.42288, -0.2039791
10.05882, 0.8328063
10.38428, 0.7899555
10.58258, 1.229811
10.85124, 0.3194564
10.97741, 0.8924336
10.42506, 0.9153208
10.72775, 0.8652727
10.22268, 0.7016653
10.40249, 0.8037603
10.36974, 0.4655287
11.11269, 0.45868
10.47102, 0.5615535
10.35708, 0.8850771
10.31178, 0.7048442
10.47102, -1.29516
10.20889, 0.4811766
11.16266, 0.713627
11.1369, 1.738714
10.48285, 1.051434
10.02695, 1.018267
10.35065, 0.8595628
10.52452, 1.10283
10.23941, 0.7883499
10.37265, 0.7132718
10.40173, 0.7168396
10.30305, 0.4694503
10.1767, -1.094391
10.36249, 0.8053834
10.96581, 1.972667
10.19621, 0.6922319
10.39157, 0.8986112
10.83026, 0.4924808
10.35017, 0.9016783
10.10985, 0.6383634
10.36975, 1.083908
10.60333, 1.267747
10.40483, -1.060817
10.13259, 0.6836895
10.38088, 0.7847524
10.10652, 0.2362127
10.11023, 0.4593163
10.30835, 0.793791
10.0976, 1.01322
10.32188, 0.9660196
10.52379, 1.067379
10.20456, 1.032845
10.28047, 1.457668
10.30629, 0.07153621
10.11085, 0.04412151
10.7154, 1.257736
10.60245, 0.8195103
11.00183, -0.5289395
10.25113, 0.8278379
10.00609, 0.6109821
10.3712, 0.5041783
10.12961, 0.8286127
10.41292, 1.079396
10.79374, -0.2196128
10.70164, -0.7747686
10.46666, 0.9916134
10.29118, 0.6265727
10.71405, 0.7809718
10.06758, 0.4290797
10.18915, 0.6601869
10.15472, 0.6155457
10.12618, 0.4795679
10.99441, -0.0747894
10.87145, -0.1499357
10.25712, 0.6689056
10.5205, 1.073967
10.31251, 0.1380209
10.14619, 0.7839842
10.02965, 0.2664241
10.46018, 1.034011
10.6681, 0.6354406
10.94188, 0.6524506
10.88975, -0.2844687
10.53729, 0.5599483
10.1944, 0.5928571
10.29059, 0.2495227
10.60135, 1.019209
10.44995, 0.655054
10.38787, -0.3239025
10.01911, 0.4750718
10.50127, 0.885855
11.05837, 1.391918
10.38992, 1.148653
10.08885, 0.7107726
10.45404, 1.102246
10.1168, -0.8362645
10.52875, -1.133865
10.583, 0.9560863
10.15434, 0.7447888
10.39578, 0.5879209
10.19972, 0.7764345
10.15921, 0.5014889
10.28989, 0.801489
10.40154, 0.6988098
10.86871, -1.211816
10.67923, 0.714458
10.58089, 0.08921565
10.12615, 0.03154586
10.39185, 1.322036
10.87358, 0.4170591
10.39195, -0.8972052
10.35677, 0.7017937
10.40052, 0.6074898
10.71604, 1.104014
10.71665, 0.8632331
10.45406, 0.9957681
10.77083, 0.5531164
10.96702, 1.491219
10.88993, -0.2898133
10.03522, 0.6347958
10.05315, 0.3295256
10.30337, 0.8175423
10.36642, 0.439764
10.11386, 0.5608109
10.15084, 0.5980853
10.10928, 0.5407528
10.7878, 1.589898
10.39194, 0.8473033
10.17602, 1.082397
10.17049, 0.4258439
10.04902, 0.6109601
10.16721, 0.5125392
10.28942, 0.6733683
10.56055, 0.5162104
10.47328, 1.147183
10.02949, 0.3251278
10.13189, 0.6668857
10.24729, 0.5934163
10.62549, 0.9888415
10.48954, 1.328656
10.66329, -0.779826
10.26225, 0.3853425
10.06666, 0.633467
10.04633, -0.1523364
10.78766, 0.6240761
10.97153, 0.4429182
10.00557, -0.3460797
10.38606, 0.3044161
10.2664, 0.5747808
10.07809, 0.01521379
10.03272, 0.5161765
10.31186, 0.8584395
10.96093, 0.6421573
10.60219, 0.3478692
10.80919, 0.3987571
10.25214, 0.4559287
10.59186, 0.3743368
10.00885, 0.290758
10.23413, 0.209524
10.74551, 1.355539
10.43601, 0.8466316
10.23389, 0.7764118
10.46813, 0.4701359
10.02849, 0.3818966
10.37684, 0.6428068
10.86586, 0.7232966
10.69878, 0.583174
10.7681, 0.7588593
10.58988, -0.1498854
10.08499, 0.4180725
10.51433, -1.273811
10.11269, 0.8931705
10.70128, 0.04503166
10.5851, 0.9746588
10.07326, 0.4991284
10.73404, 0.6746712
10.07821, 0.9448946
10.1134, 0.539535
10.29004, 0.8817714
10.33147, 0.486304
10.16664, 0.682735
10.14128, 0.5177895
10.62551, 0.9936104
10.05703, 0.3688139
10.33371, 1.027312
10.00829, 0.4372465
10.52995, 0.7782144
10.34233, 0.2351289
11.02775, -0.310333
10.40175, 1.290945
10.51791, 0.6817759
10.76912, 1.037148
10.43824, 0.5883898
10.40803, 0.4809573
10.59973, 0.1733766
10.11392, 1.175911
10.35874, 0.5118706
10.30907, 0.8296297
10.05927, 0.3522058
10.07022, 0.5606898
10.07934, 0.785071
10.09927, 0.4329127
10.07395, 0.806582
10.84327, 0.5226407
10.00686, 0.4396027
10.76197, 1.524684
10.91304, -0.2154123
10.24339, 0.4370421
10.31959, 1.061316
10.16611, 0.3471193
11.10721, 1.458671
11.11312, 0.3352691
11.04789, -0.4672381
10.57771, -0.126869
10.01808, 0.03291938
10.54704, 0.9288129
10.74602, 0.1418424
10.09431, 0.4037501
10.18099, 0.5188273
10.13366, 0.6356446
10.47698, 0.9117433
10.44077, 0.7886682
10.47402, -0.04582237
10.86387, 0.3848605
10.25353, 0.7229711
10.72967, 0.603643
10.29024, 0.857177
10.69099, 0.5281708
10.50729, -1.13905
10.85205, 1.346621
10.39477, 0.5510824
10.17302, 0.8672494
10.4209, -0.8317419
10.64536, 0.958831
10.06264, 0.4328398
10.60575, 0.2172387
10.00547, 0.6217925
10.16408, 0.391827
10.60361, 0.8218203
10.08386, 0.5661324
10.2669, -0.109947
10.82207, 1.246557
10.41374, 1.002337
10.11853, 0.4502882
10.53065, 0.8314462
10.37252, 0.8952903
10.78288, 0.9889665
10.05447, 0.423357
10.16976, 0.2146593
10.19831, 0.9077559
10.17374, 0.546199
10.78018, 1.069339
10.1437, 0.5782869
10.74327, -0.0770708
10.11787, 0.5247192
10.06072, 0.2857435
11.03757, -0.3007123
10.21758, 0.4994216
10.59091, 1.140442
10.35628, 0.5996376
10.67241, 0.1921941
10.67629, 0.8332168
11.03657, 0.5954325
10.23919, 0.626
10.02471, -0.1326087
10.06264, 0.5424193
10.49006, -0.06888966
10.18198, 0.6834713
10.38034, 0.3060635
10.27733, 0.8260831
10.13273, -0.3110684
11.05804, 1.286587
10.45838, 0.8804478
10.81917, -0.6157013
10.21271, 0.5524538
10.03184, 0.2723854
10.76945, -0.2991528
10.32521, 0.7097293
10.2117, 0.6626611
10.16444, 0.4987903
10.22791, 0.641629
10.84674, 0.01650291
11.02289, 0.9477591
10.30711, 0.7736657
10.73143, -0.6074504
10.16519, 0.5710357
10.71708, -0.4943567
10.20623, 0.5928665
10.0223, 0.5423828
10.44666, 1.097514
10.07043, 0.5294236
10.21476, 0.8916309
10.13209, 0.6367037
10.1622, 0.8155252
10.14683, 0.7930364
10.66699, 0.6674196
10.60362, 0.5157195
10.18806, 0.1573257
10.94088, 1.113614
10.35288, 0.9355101
10.55855, 0.4253178
10.36692, 0.9487104
10.1352, 0.5115826
11.01631, 0.6317187
10.00691, 0.5288968
10.1343, 0.4290325
10.26117, 0.6249629
10.38809, 0.7799637
10.29869, -0.5024976
10.16388, 1.008065
10.83144, -0.1742617
10.97273, 0.6758016
10.63286, 1.141269
10.67185, 1.035282
10.02497, 0.611036
10.39009, 0.962828
10.04896, 0.729091
10.58918, 0.07816458
10.06915, 0.3802444
10.78241, 0.3039452
10.03135, 0.6344227
10.2282, 0.7054438
10.01083, 0.6342183
10.03023, 0.5522095
10.07387, 0.3194409
10.16159, 0.3670974
10.47542, 1.130041
10.868, 0.9332504
10.17746, 0.811388
10.5194, 0.6645201
10.56883, 0.8301887
10.5196, -0.5082568
10.98647, 1.128053
10.54443, 0.485853
10.9725, -0.4087735
10.89276, 0.1452838
10.23369, 0.6666463
10.73359, -0.4404724
10.3563, 0.7649415
11.2312, 1.373757
11.18541, 1.128766
10.60765, 1.043704
10.09242, 0.657143
10.2061, 0.7203564
10.84844, 1.229742
10.16937, 0.5574284
10.32037, -0.004755753
10.76934, 0.8219787
10.41269, 1.25848
11.23801, 0.3064653
10.05921, 0.3375
10.00762, 0.8366463
10.1256, -0.7575757
10.06186, 0.08739667
10.07012, 0.2441377
10.46598, 0.7662267
10.22366, 0.4211885
10.42661, 0.6958564
10.20181, -0.4899558
10.10692, 0.4256995
11.1594, 1.830088
10.62798, -0.654035
10.17792, 0.4655927
10.24962, 0.8440744
11.00597, -0.1837756
10.36587, 0.7076044
10.79479, 0.143665
10.41179, 1.106314
10.37236, 0.9260418
10.79887, -0.6812518
11.16841, 2.067706
10.57076, 0.7476773
10.5822, 0.7424966
10.0153, 0.3952255
10.75232, -0.1616668
10.31636, 0.9718797
10.17599, 0.7108064
10.42415, 0.9156289
10.25326, 0.7998297
10.33301, 0.9730881
10.0085, 0.3116527
10.37081, 0.7322206
10.21889, 0.7157165
10.73397, 0.1345633
10.65686, 1.025205
10.78259, 1.211264
10.26726, 0.6865322
10.03194, 0.6418321
10.16983, 0.6330596
10.48629, 1.30136
10.34082, 0.3776765
10.11902, 0.750926
10.91045, 1.301866
10.12158, 0.4726138
10.62871, 1.052506
10.71413, 1.061598
10.45222, 0.1070825
10.37461, 0.9636863
10.45658, 0.8876147
10.37104, 0.8918849
10.8063, 0.8726172
10.90298, 0.6136239
10.36195, 0.08950503
10.01117, 0.5723939
11.24939, 0.3976934
10.44396, 0.8135527
10.45288, 0.8817939
10.10641, 0.1791294
10.2183, 0.7197725
10.59853, 0.7833335
10.11695, 0.4938292
10.10268, 0.5150871
10.4099, 0.7398586
10.77339, 1.67597
11.16757, 1.465
10.49854, 0.4302991
10.55513, 0.05775579
10.24408, 0.5966076
10.30515, -0.4473541
10.17901, 0.7254956
10.22923, 0.6120359
10.01132, 0.4292655
10.07898, 0.5388991
10.55164, 0.4392299
11.02854, 1.34102
10.3459, 0.6958966
10.22524, -0.9633495
10.04309, 0.840461
11.17247, 0.2951078
10.9432, 1.526158
10.09593, 0.7014102
10.74523, 1.078031
10.07964, -0.02275539
10.19672, 0.7575758
10.00171, 0.4136584
10.04626, 0.07505818
10.40946, 0.7787378
11.39203, 0.2390461
10.37556, 0.6444063
10.06797, 0.6437384
10.50796, 1.027605
10.05426, 0.6044464
10.34969, 0.5636474
10.23347, 0.8861856
10.16791, 0.7222784
10.1797, 0.5105103
10.23477, 0.719525
10.23829, 0.6291777
10.12498, 0.6638374
10.80416, 0.9746087
11.11854, 1.477961
10.76802, 0.8889731
10.1731, 1.18459
11.00528, 1.619625
10.03219, 0.7367367
10.71156, 0.3583672
10.18747, 0.6385175
11.12943, 0.909427
10.74644, 1.177359
10.27595, 0.834398
10.67876, -0.1804452
10.61519, 0.9127169
10.768, 0.01273404
10.57205, 1.094313
10.68855, 0.04237311
10.61973, 1.344913
10.73821, 1.496294
10.5819, -0.7379878
10.94486, 0.50431
10.03745, -0.3084249
10.79325, 1.14556
10.20674, 0.6849318
10.02973, 0.4776266
10.25221, 0.7642626
10.30387, 0.5999999
10.06159, 0.2700285
10.2271, 0.5788538
10.31681, 0.6524944
10.18544, 0.4858322
10.70207, 1.358072
10.44114, 0.6693407
10.62289, -0.8596319
10.38461, 0.8406249
10.27837, 0.6500001
10.31483, 0.7056105
10.29992, 0.6758422
10.97294, -0.4965159
10.56918, -0.7547291
10.96023, 0.295551
10.26334, 0.6985573
10.92342, 0.1957732
10.73438, 1.279751
10.4962, -1.268563
10.41981, 0.4972712
10.40101, 0.5907294
10.00115, 0.5170642
11.32139, 0.6992817
10.47546, 1.019595
10.33973, 0.8322249
10.37763, 0.8059561
10.56772, 1.194901
10.42941, 0.3173914
10.54773, 0.9879953
10.33685, -1.268742
10.18422, 0.4491605
10.21753, 0.8503724
10.2109, 0.6546553
10.2038, 0.8255891
10.63457, -0.0005375817
11.00682, 0.1328172
10.21354, -0.06341939
10.29856, 0.6849028
10.71941, -1.023827
10.22813, 0.8068722
10.3871, 0.4569481
10.5867, 0.7625604
10.42147, 0.8226391
10.1066, 0.5523239
10.02878, 0.4019179
10.98246, 0.8257927
10.30524, -0.7367852
10.86683, 0.7579356
10.38972, 0.7666426
10.02091, 0.2784189
11.05394, 0.9245165
10.1043, 0.8927836
10.03301, 0.2050248
10.60248, 0.3316928
10.17602, 0.8842324
10.00968, 0.4399076
10.20593, 0.6375
10.65031, -0.2032332
10.27581, 0.8247564
10.54709, 1.010921
10.05652, 0.9799596
10.35832, 0.8174642
10.43831, 0.4265395
10.49636, 1.02756
11.04338, 1.516238
10.36908, 1.002854
10.00109, 0.7139554
10.0302, 0.2714945
10.16686, 0.5368953
10.66303, 0.4615055
10.19455, 0.4903936
10.98231, 1.425224
10.00377, 0.894432
11.15386, 0.6804674
10.92076, 0.5910931
10.10304, 1.094562
10.09071, 0.6725435
11.03867, 0.7220383
10.15897, 0.4984879
11.04379, 0.4828666
10.149, 0.1980877
10.4709, -0.4943223
10.76992, 0.5575609
10.55176, 0.1517944
10.14017, 0.6153996
10.91334, -0.7380132
10.28232, 0.8949255
10.40176, 0.5789803
10.07761, 0.7280586
10.12378, 0.5799652
10.95568, -0.6497948
10.65207, 1.091811
10.28142, 0.5910256
10.23337, 0.2333334
10.43705, -0.2604606
10.30707, 0.5049949
10.09481, 0.6874858
10.15435, 0.9314783
10.02806, 0.2713732
10.94297, 0.5546736
10.9459, -0.6127725
10.33293, 0.9486461
10.51426, 1.304632
10.88484, 0.8649239
11.17272, -0.1783336
10.46134, -0.1581096
10.62618, 0.2398496
10.06838, 0.6452447
10.17788, 0.5976237
10.19481, -0.07428552
10.51314, 0.3085131
10.09003, 0.7252175
10.37306, 0.5115854
10.02479, 0.4791112
10.48626, -1.202167
10.39698, 0.5560789
10.36478, 0.8692219
10.6708, 1.250311
10.67295, 0.6544856
10.04984, 0.5438498
10.49277, 0.9703808
11.13257, 1.460726
11.00131, -1.136482
10.08333, 0.3911838
10.2107, 0.7370193
10.32723, 1.135917
10.10862, 0.9264926
10.50756, -0.9324701
